CODIGO|DESCRIPTOR|CAPITULO_NUM|CAPITULO_TITULO|VERSION
T936|SECUELAS DE APLASTAMIENTO Y AMPUTACION TRAUMATICA DE MIEMBRO INFERIOR|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T938|SECUELAS DE OTROS TRAUMATISMOS ESPECIFICADOS DE MIEMBRO INFERIOR|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T939|SECUELAS DE TRAUMATISMO NO ESPECIFICADO DE MIEMBRO INFERIOR|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T940|SECUELAS DE TRAUMATISMOS QUE AFECTAN MULTIPLES REGIONES DEL CUERPO|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T941|SECUELAS DE TRAUMATISMOS DE REGIONES NO ESPECIFICADAS DEL CUERPO|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T950|SECUELAS DE QUEMADURA, CORROSION Y CONGELAMIENTO DE LA CABEZA Y DEL CUELLO|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T951|SECUELAS DE QUEMADURA, CORROSION Y CONGELAMIENTO DEL TRONCO|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T952|SECUELAS DE QUEMADURA, CORROSION Y CONGELAMIENTO DE MIEMBRO SUPERIOR|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T953|SECUELAS DE QUEMADURA, CORROSION Y CONGELAMIENTO DE MIEMBRO INFERIOR|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T954|SCLAS.QUEMAD./CORROSION CLASIFIC.SOLO SEGUN EXTENSION DE LA SUPERF. DEL CUERPO AFECTADA|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T958|SECUELAS DE OTRAS QUEMADURAS, CORROSIONES Y CONGELAMIENTOS ESPECIFICADOS|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T959|SECUELAS DE QUEMADURA, CORROSION Y CONGELAMIENTO NO ESPECIFICADOS|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T96X|SECUELAS DE ENVENAMIENTOS POR DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T97X|SECUELAS DE EFECTOS TOXICOS DE SUSTANCIAS DE PROCEDENCIA PRINCIPALMENTE NO MEDICINAL|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T980|SECUELAS DE EFECTOS DE CUERPOS EXTRAÑOS QUE PENETRAN EN ORIFICIOS NATURALES|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T981|SECUELAS DE OTROS EFECTOS Y DE LOS NO ESPECIFICADOS DE CAUSAS EXTERNAS|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T982|SECUELAS DE CIERTAS COMPLICACIONES PRECOCES DE LOS TRAUMATISMOS|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
T983|SECUELAS DE COMPLICACIONES DE LA ATENCION MEDICA Y QUIRURGICA, NO CLASIFICADAS EN OTRA PARTE|T90-T98|COMPLICACIONES POST-TRAUMÁTICAS NO CLASIFICADAS EN OTRA PARTE|2010_DEIS
U049|SINDROME RESPIRATORIO AGUDO GRAVE [SRAG], NO ESPECIFICADO|U00-U49|ASIGNACIÓN PROVISIONAL DE NUEVAS ENFERMEDADES DE ETIOLOGÍA INCIERTA|2010_DEIS
U800|AGENTE BACTERIANO RESISTENTE A PENICILINA|U80-U89|AGENTES BACTERIANOS RESISTENTES A LOS ANTIBIÓTICOS|2010_DEIS
U801|AGENTE BACTERIANO RESISTENTE A METICILINA|U80-U89|AGENTES BACTERIANOS RESISTENTES A LOS ANTIBIÓTICOS|2010_DEIS
U808|AGENTE BACTERIANO RESISTENTE A OTRO ANTIBIOTICO SIMILAR A LA PENICILINA|U80-U89|AGENTES BACTERIANOS RESISTENTES A LOS ANTIBIÓTICOS|2010_DEIS
U810|AGENTE BACTERIANO RESISTENTE A VANCOMICINA|U80-U89|AGENTES BACTERIANOS RESISTENTES A LOS ANTIBIÓTICOS|2010_DEIS
U818|AGENTE BACTERIANO RESISTENTE A OTRO ANTIBIOTICO SIMILAR A LA VANCOMICINA|U80-U89|AGENTES BACTERIANOS RESISTENTES A LOS ANTIBIÓTICOS|2010_DEIS
U88X|AGENTE BACTERIANO RESISTENTE A MULTIPLES ANTIBIOTICOS|U80-U89|AGENTES BACTERIANOS RESISTENTES A LOS ANTIBIÓTICOS|2010_DEIS
U898|AGENTE BACTERIANO RESISTENTE A OTRO ANTIBIOTICOS UNICO ESPECIFICADO|U80-U89|AGENTES BACTERIANOS RESISTENTES A LOS ANTIBIÓTICOS|2010_DEIS
U899|AGENTE BACTERIANO RESISTENTE A ANTIBIOTICO NO ESPECIFICADO|U80-U89|AGENTES BACTERIANOS RESISTENTES A LOS ANTIBIÓTICOS|2010_DEIS
Z000|EXAMEN MEDICO GENERAL|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z001|CONTROL DE SALUD DE RUTINA DEL NIÑO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z002|EXAMEN DURANTE EL PERIODO DE CRECIMIENTO RAPIDO EN LA INFANCIA|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z003|EXAMEN DEL ESTADO DE DESARROLLO DEL ADOLESCENTE|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z004|EXAMEN PSIQUIATRICO GENERAL, NO CLASIFICADO EN OTRA PARTE|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z005|EXAMEN DE DONANTE POTENCIAL DE ORGANO O TEJIDO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z006|EXAMEN PARA COMPARACION Y CONTROL NORMALES EN PROGRAMA DE INVESTIGACION CLINICA|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z008|OTROS EXAMENES GENERALES|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z010|EXAMEN DE OJOS Y DE LA VISION|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z011|EXAMEN DE OIDOS Y DE LA AUDICION|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z012|EXAMEN ODONTOLOGICO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z013|EXAMEN DE LA PRESION SANGUINEA|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z014|EXAMEN GINECOLOGICO (GENERAL) (DE RUTINA)|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z015|PRUEBAS DE SENSIBILIZACION Y DIAGNOSTICO CUTANEO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z016|EXAMEN RADIOLOGICO, NO CLASIFICADO EN OTRA PARTE|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z017|EXAMEN DE LABORATORIO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z018|OTROS EXAMENES ESPECIALES ESPECIFICADOS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z019|EXAMEN ESPECIAL NO ESPECIFICADO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z020|EXAMEN PARA ADMISION A INSTITUCIONES EDUCATIVAS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z021|EXAMEN PREEMPLEO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z022|EXAMEN PARA ADMISION A INSTITUCIONES RESIDENCIALES|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z023|EXAMEN PARA RECLUTAMIENTO EN LAS FUERZAS ARMADAS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z024|EXAMEN PARA OBTENCION DE LICENCIA DE CONDUCIR|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z025|EXAMEN PARA PARTICIPACION EN COMPETENCIAS DEPORTIVAS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z026|EXAMEN PARA FINES DE SEGUROS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z027|EXTENSION DE CERTIFICADO MEDICO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z028|OTROS EXAMENES PARA FINES ADMINISTRATIVOS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z029|EXAMEN PARA FINES ADMINISTRATIVOS, NO ESPECIFICADO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z030|OBSERVACION POR SOSPECHA DE TUBERCULOSIS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z031|OBSERVACION POR SOSPECHA DE TUMOR MALIGNO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z032|OBSERVACION POR SOSPECHA DE TRASTORNO MENTAL Y DEL COMPORTAMIENTO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z033|OBSERVACION POR SOSPECHA DE TRASTORNO DEL SISTEMA NERVIOSO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z034|OBSERVACION POR SOSPECHA DE INFARTO DE MIOCARDIO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z035|OBSERVACION POR SOSPECHA DE OTRAS ENFERMEDADES CARDIOVASCULARES|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z036|OBSERVACION POR SOSPECHA DE EFECTOS TOXICOS DE SUSTANCIAS INGERIDAS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z038|OBSERVACION POR SOSPECHA DE OTRAS ENFERMEDADES Y AFECCIONES|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z039|OBSERVACION POR SOSPECHA DE ENFERMEDAD O AFECCION NO ESPECIFICADA|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z040|PRUEBA DE ALCOHOL O DROGAS EN LA SANGRE|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z041|EXAMEN Y OBSERVACION CONSECUTIVOS A ACCIDENTE DE TRANSPORTE|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z042|EXAMEN Y OBSERVACION CONSECUTIVOS A ACCIDENTE DE TRABAJO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z043|EXAMEN Y OBSERVACION CONSECUTIVOS A OTRO ACCIDENTE|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z044|EXAMEN Y OBSERVACION CONSECUTIVOS A DENUNCIA DE VIOLACION Y SEDUCCION|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z045|EXAMEN Y OBSERVACION CONSECUTIVOS A OTRA LESION INFLIGIDA|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z046|EXAMEN PSIQUIATRICO GENERAL, SOLICITADO POR UNA AUTORIDAD|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z048|EXAMEN Y OBSERVACION POR OTRAS RAZONES ESPECIFICADAS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z049|EXAMEN Y OBSERVACION POR RAZONES NO ESPECIFICADAS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z080|EXAMEN DE SEGUIMIENTO CONSECUTIVO A CIRUGIA POR TUMOR MALIGNO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z081|EXAMEN DE SEGUIMIENTO CONSECUTIVO A RADIOTERAPIA POR TUMOR MALIGNO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z082|EXAMEN DE SEGUIMIENTO CONSECUTIVO A QUIMIOTERAPIA POR TUMOR MALIGNO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z087|EXAMEN DE SEGUIMIENTO CONSECUTIVO A TRATAMIENTO COMBINADO POR TUMOR MALIGNO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z088|EXAMEN DE SEGUIMIENTO CONSECUTIVO A OTRO TRATAMIENTO POR TUMOR MALIGNO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z089|EXAMEN DE SEGUIMIENTO CONSECUTIVO A TRATAMIENTO NO ESPECIFICADO POR TUMOR MALIGNO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z090|EXAMEN DE SEGUIMIENTO CONSECUTIVO A CIRUGIA POR OTRAS AFECCIONES|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z091|EXAMEN DE SEGUIMIENTO CONSECUTIVO A RADIOTERAPIA POR OTRAS AFECCIONES|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z092|EXAMEN DE SEGUIMIENTO CONSECUTIVO A QUIMIOTERAPIA POR OTRAS AFECCIONES|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z093|EXAMEN DE SEGUIMIENTO CONSECUTIVO A PSICOTERAPIA|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z094|EXAMEN DE SEGUIMIENTO CONSECUTIVO A TRATAMIENTO DE FRACTURA|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z097|EXAMEN DE SEGUIMIENTO CONSECUTIVO A TRATAMIENTO COMBINADO POR OTRAS AFECCIONES|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z098|EXAMEN DE SEGUIMIENTO CONSECUTIVO A OTRO TRATAMIENTO POR OTRAS AFECCIONES|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z099|EXAMEN DE SEGUIMIENTO CONSECUTIVO A TRATAMIENTO NO ESPECIFICADO POR OTRAS AFECCIONES|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z100|EXAMEN DE SALUD OCUPACIONAL|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z101|CONTROL GENERAL DE SALUD DE RUTINA DE RESIDENTES DE INSTITUCIONES|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z102|CONTROL GENERAL DE SALUD DE RUTINA A MIEMBROS DE LAS FUERZAS ARMADAS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z103|CONTROL GENERAL DE SALUD DE RUTINA A INTEGRANTES DE EQUIPOS DEPORTIVOS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z108|OTROS CONTROLES GENERALES DE SALUD DE RUTINA DE OTRAS SUBPOBLACIONES DEFINIDAS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z110|EXAMEN DE PESQUISA ESPECIAL PARA ENFERMEDADES INFECCIOSAS INTESTINALES|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z111|EXAMEN DE PESQUISA ESPECIAL PARA TUBERCULOSIS RESPIRATORIA|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z112|EXAMEN DE PESQUISA ESPECIAL PARA OTRAS ENFERMEDADES BACTERIANAS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z113|EXAMEN DE PESQUISA ESPECIAL PARA INFECCIONES DE TRANSMISION PREDOMINANTEMENTE SEXUAL|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z114|EXAMEN DE PESQUISA ESPECIAL PARA EL VIRUS DE LA INMUNODEFICIENCIA HUMANA (VIH)|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z115|EXAMEN DE PESQUISA ESPECIAL PARA OTRAS ENFERMEDADES VIRALES|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z116|EXAMEN DE PESQUISA ESPECIAL PARA OTRAS ENFERMEDADES DEBIDAS A PROTOZOARIOS Y HELMINTOS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z118|EXAMEN DE PESQUISA ESPECIAL PARA OTRAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS ESPECIFICADAS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z119|EXAMEN DE PESQUISA ESPECIAL PARA ENFERMEDADES INFECCIOSAS Y PARASITARIAS NO ESPECIFICADAS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z120|EXAMEN DE PESQUISA ESPECIAL PARA TUMOR DE ESTOMAGO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z121|EXAMEN DE PESQUISA ESPECIAL PARA TUMOR DEL INTESTINO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z122|EXAMEN DE PESQUISA ESPECIAL PARA TUMORES DE ORGANOS RESPIRATORIOS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z123|EXAMEN DE PESQUISA ESPECIAL PARA TUMOR DE LA MAMA|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z124|EXAMEN DE PESQUISA ESPECIAL PARA TUMOR DEL CUELLO UTERINO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z125|EXAMEN DE PESQUISA ESPECIAL PARA TUMOR DE LA PROSTATA|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z126|EXAMEN DE PESQUISA ESPECIAL PARA TUMOR DE LA VEJIGA|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z128|EXAMEN DE PESQUISA ESPECIAL PARA TUMORES DE OTROS SITIOS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z129|EXAMEN DE PESQUISA ESPECIAL PARA TUMOR DE SITIO NO ESPECIFICADO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z130|EXAMEN DE PESQUISA ESPECIAL PARA ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS Y PARA CIERTOS TRASTORNOS DEL MECANISMO DE LA INMUNIDAD|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z131|EXAMEN DE PESQUISA ESPECIAL PARA DIABETES MELLITUS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z132|EXAMEN DE PESQUISA ESPECIAL PARA TRASTORNOS DE LA NUTRICION|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z133|EXAMEN DE PESQUISA ESPECIAL PARA TRASTORNOS MENTALES Y DEL COMPORTAMIENTO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z134|EXAMEN DE PESQUISA ESPECIAL PARA CIERTOS TRASTORNOS DEL DESARROLLO EN EL NIÑO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z135|EXAMEN DE PESQUISA ESPECIAL PARA TRASTORNOS DEL OJO Y DEL OIDO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z136|EXAMEN DE PESQUISA ESPECIAL PARA TRASTORNOS CARDIOVASCULARES|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z137|EXAMEN DE PESQUISA ESPECIAL PARA MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z138|EXAMEN DE PESQUISA ESPECIAL PARA OTRAS ENFERMEDADES Y TRASTORNOS ESPECIFICADOS|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z139|EXAMEN DE PESQUISA ESPECIAL, NO ESPECIFICADO|Z00-Z13|PRUEBAS PARA ACLARAR O INVESTIGAR PROBLEMAS DE SALUD|2010_DEIS
Z200|CONTACTO CON Y EXPOSICION A ENFERMEDADES INFECCIOSAS INTESTINALES|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z201|CONTACTO CON Y EXPOSICION A TUBERCULOSIS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z202|CONTACTO CON Y EXPOSICION A ENFERMEDADES INFECCIOSAS CON UN MODO DE TRANSMISION PREDOMINANTEMENTE SEXUAL|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z203|CONTACTO CON Y EXPOSICION A RABIA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z204|CONTACTO CON Y EXPOSICION A RUBEOLA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z205|CONTACTO CON Y EXPOSICION A HEPATITIS VIRAL|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z206|CONTACTO CON Y EXPOSICION AL VIRUS DE LA INMUNODEFICIENCIA HUMANA (VIH)|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z207|CONTACTO CON Y EXPOSICION A PEDICULOSIS, ACARIASIS Y A OTRAS INFESTACIONES|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z208|CONTACTO CON Y EXPOSICION A OTRAS ENFERMEDADES TRANSMISIBLES|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z209|CONTACTO CON Y EXPOSICION A ENFERMEDADES TRANSMISIBLES NO ESPECIFICADAS|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z21X|ESTADO DE INFECCION ASINTOMATICA POR EL VIRUS DE LA INMUNODEFICIENCIA HUMANA (VIH)|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z220|PORTADOR DE FIEBRE TIFOIDEA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z221|PORTADOR DE OTRAS ENFERMEDADES INFECCIOSAS INTESTINALES|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
Z222|PORTADOR DE DIFTERIA|Z20-Z29|CONTACTOS Y EXPOSICIÓN A ENFERMEDADES CONTAGIOSAS|2010_DEIS
